,ice_dT,ambient_temperature,hydrate_1_dT,angle_of_elevation_tvd,liquid_loading_velocity_ratio,gradient_bisect_p_max,water_volume_rate,percent_of_ice_filling,severe_slugging,segment_creation_place,oil_volume_rate_sc,friction_pressure_gradient,liquid_noslip_holdup,gas_volume_rate_sc,liquid_loading_velocity,liquid_specific_enthalpy,liquid_loading_gas_rate,gradient_bisect_p_min,calculated_correlations,hydrate_existence,interfacial_tension,ice_dP,flow_pattern,pressure,is_on_const_part_of_vfp_curve,emulsion_inversion_watercut,heat_transfer,ice_existence,roughness,elevation,mixture_enthalpy,gas_specific_enthalpy,hydrostatic_pressure_gradient,liquid_holdup,erosion_rate,hydrate_1_dP,mixture_specific_enthalpy,liquid_loading_flag,length,angle_of_elevation,acceleration_pressure_gradient,flowint_watercut,gas_volume_rate,water_specific_enthalpy,percent_of_hydrate_filling,diameter,converged_by_newton,pressure_gradient,liquid_density,gas_superficial_velocity,temperature,gas_density,oil_specific_enthalpy,hydrate_2_dT,oil_volume_rate,gas_viscosity,corrosion_rate,reynolds_number,water_volume_rate_sc,liquid_viscosity,erosional_velocity,hydrate_2_dP,liquid_superficial_velocity,pipe_name
845,0.0,288.71,0.0,0.0,0.0,0.0,77.3125507299121,0.0,1.0,0.0,0.0,-0.0010759978085756877,0.015041281705387982,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.42960571084714,0.0,6.0,46.082603452526214,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09723817969460735,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749145122106174,18415.58499937398,0.0,0.0,0.2,0.0,-0.0010759978085756877,869.5194403894851,6.784563385600292,16.589844074340192,47.64374919884719,0.0,0.0,203.91141998095907,0.012980546981169839,0.0,1986477.250384882,0.0,1.916359894854849,0.0,0.0,0.10360690984853131,Pipe 1
846,0.0,288.7099999999999,0.0,0.0,0.0,0.0,77.31280329251656,0.0,1.0,0.0,0.0,-0.0010778062710524114,0.01501335515350961,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.431813526400965,0.0,6.0,45.999966820827595,0.0,0.0,0.0,0.0,2.0000000000000005e-05,0.0,0.0,0.0,0.0,0.0971205676772629,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749363196595056,18449.00150100787,0.0,0.0,0.2,0.0,-0.0010778062710524114,869.5520607393825,6.796874499988884,16.56467736097113,47.55806677472287,0.0,0.0,203.8897809974989,0.012977826119154878,0.0,1988356.5493455469,0.0,1.9174624188375162,0.0,0.0,0.1035990307869706,Pipe 1
847,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
848,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
849,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
850,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
851,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
852,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
853,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
854,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
855,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
856,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
857,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
858,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
859,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
860,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
861,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
862,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
863,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
864,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
865,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
866,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
867,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
868,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
869,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
870,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
871,0.0,288.71,0.0,0.0,0.0,0.0,77.3129716675862,0.0,1.0,0.0,0.0,-0.0010790119127035605,0.014994737452257361,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.433285403436848,0.0,6.0,45.944875733028525,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09704215966569994,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2749508579587644,18471.2791687638,0.0,0.0,0.2,0.0,-0.0010790119127035605,869.5738076393139,6.805081909581278,16.54789955205848,47.500945158639986,0.0,0.0,203.87535500852542,0.012976012211144906,0.0,1989609.4153193235,0.0,1.9181974348259607,0.0,0.0,0.10359377807926343,Pipe 1
872,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
873,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
874,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
875,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
876,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
877,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
878,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
879,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
880,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
881,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
882,0.0,288.71,0.0,0.0,0.0,0.0,77.31339379012293,0.0,1.0,0.0,0.0,-0.0010820522746893067,0.014948071673000118,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,28.43697333982808,0.0,6.0,45.80676220820247,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.09684540787084513,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.27498730254701237,18527.467102710503,0.0,0.0,0.2,0.0,-0.0010820522746893067,869.6283018425395,6.825782343446417,16.50605064580685,47.357739933320204,0.0,0.0,203.83920152618364,0.012971440447057067,0.0,1992766.61538984,0.0,1.9200433031632973,0.0,0.0,0.10358061413820703,Pipe 1
